Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
ID42_1st	0.237178087596407	0.241552850047972	0.0406887729300304	0.159302337598698	0.241600069365811	0.434169136652008	0.858508464876854	0	0	0	0.766528138495922	0.182671677026974	0	0	0.00859639154633627	0.239180693124349	0.0394801826337531	0.0249195673547082	0.385675756959951	0	0	6.82147787379023	9999	0.739535890954602	0.680883372362699	10.68153
ID42_2nd	0.228655438102163	0.232378304302394	0.0434636484564851	0.360012341285505	0.26711332334762	1.10458478759267	0.500507042895841	0	0	0	0.757203542845698	0	0.303929210585211	0	0.00402318081779375	0.384512250404445	0.0142367950940403	0.0112293508070446	0.398883335784256	0	0	6.24598344767883	9999	0.772507380727724	0.637353358190234	10.856716
ID43_1st	0.163465704053309	0.0542488454944202	0.181432005281919	0.015919525724293	0.418364891657456	0	0.0599467959587419	0	0	0	0.56479266394857	0	0	0	0	0.0473593251728626	0	0.0487274954867617	0.356627594211393	0	0	3.58793815301027	9999	0.580960374027222	0.856153885606475	5.498823
ID44_1st	0	0.208294200268668	0.022583877980665	0.168532242693576	0.272195643542929	0	0.475356228189216	0	0	0.542957911757111	0.740057270694595	0	1.10904088125606	0	0	0.204179847833684	0	0.00632338678225366	0.279306025905842	0	0	6.7258124830954	9999	0.759601156646689	0.65971303038339	10.75464
ID44_2nd	0.0554126774104967	0.166615403164031	0.00827860720984473	0.242827681563076	0.276016810574149	0	0.0440366602894743	0.169401539581697	0	0.0322875740161322	0.449035338473748	0	1.30849858961668	0	0	0	0.031373684023972	0	0.381745364551297	0	0	5.1458130695254	9999	0.773274452104733	0.64274330417889	8.311343
ID44_3rd	0	0.227984471537973	0.049619224227972	0.397673776227899	0.295522807356949	0	0.0636129888768712	0.0617153587761606	0	0	0.623636298269148	0	0.330243306643085	0	0.0121797780127943	0.286312963971598	0.101476819926247	0	0.202209826241915	0	0.0131566018006665	6.55053177813072	9999	0.787046385251393	0.635787025420914	9.215876
ID45_1st	0.0410066108518756	0.0549464571743549	0.0100487809327898	0	0.16687346034134	0	0.00340870870607764	0.0939464074710534	0	0.022159312852849	0.137154246550474	0	0.814320586185605	0	0	0.194823101500216	0	0.0675571265100469	0.277800588156941	0	0	2.99564361276638	9999	0.716317326172699	0.714682797535635	4.879689
ID45_2nd	0.128537899362501	0.176773784213587	0.059965515128498	0.626246817608439	0.497107289443848	0.0703211695407421	0.699769198811513	0	0	0	0.735128474581048	0.0173693589929087	1.26687439495069	0	0.0163204770976374	0.541690310650543	0	0	0.504667470514109	0	0	5.10000883910394	9999	0.735707924848037	0.678981577181978	10.440781
ID46_1st	0.0349396225627625	0.0244232317701929	0.0243408603260363	0	0.17503170450998	0	0.0361607384470337	0	0	0.0242852093654609	0.206829997299004	0	0.143536327213934	0	0	0	0	0.0467538701653339	0.196125165073202	0	0	2.80255827326706	9999	0.743598763357181	0.709708110986384	3.714985
ID46_2nd	0.0967553119154126	0.0959631540816931	0.00517719435513547	0.32804570373285	0.0435802504045992	0.304633723638362	0.108393097831886	0	0	0	0.445574333825082	0	0	0	0	0	0	0.0873233605528384	0.323098710716551	0	0	4.58193715894559	9999	0.788731401859183	0.631116327443571	6.420482
ID46_3rd	0.28210172024581	0	0	1.27734856500867	0	0.376980445181634	0.186105734776832	0	0	0	0.570073274810588	0	0.658705887892279	0	0	0.298142612858735	0	0.0457765340979569	0.089501147129215	0	0	1.71011807799828	9999	0.490345955672458	0.874727916211211	5.494854
ID48_1st	0.0709616417905361	0.0508382126661651	0.0319047768348041	0.0288844740272172	0.311943280289384	0	0.062440092816488	0.0870363015440522	0	0	0.304691952328187	0	0	0	0	0	0	0.0850894322144332	0.472565400676831	0	0	4.2079384348119	9999	0.715469695627992	0.735371420122552	5.714294
ID48_2nd	0.108116504052857	0	0.0514729735826188	0.00144165701522231	0.596552934986414	0	0.11710536275469	0	0	0	0.674925576529409	0	0.573863122151071	0	0	0.0730072901632784	0	0.0489133538788736	0.40955230563239	0	0	5.08611591925318	9999	0.748902271033898	0.676951027584103	7.741067
ID49_1st	0.84147186228838	1.49487037839831	0	0	0.223215074332553	0	0.137727553758742	0.00549552582053181	0.0224251139888382	0	0.132618522203333	0	0.0503436157970373	0	0	0.167809228246801	0	0.0231658071938046	0	0	0	4.15909131797167	9999	0.7550057547021	0.660912923684225	7.258234
ID49_2nd	1.42406894820922	1.27308246234783	0	0.198035634356558	0	0.178356880220152	0.168587500490734	0.171706430252129	0	0.046069207501483	0.515226450289714	0	0	0	0	0.413801656893845	0	0.0984975421660558	0.354054477148846	0	0	4.48854781012343	9999	0.704535810380257	0.711975365154242	9.330035
ID50_1st	0.185733471520615	0.0746404048426499	0.00754800476094125	0	0.127296590318032	0	0.174665233752267	0.0973820540421127	0	0.0836759713979444	0.297694182133562	0	0.214113430348824	0	0.00268929006494189	0.228831502983136	0.0131919171526189	0.100195293528375	0.452834780769143	0	0	4.15669287238484	9999	0.726137962854131	0.705358298389055	6.217185
ID50_2nd	0.228971025575516	0.356016513301796	0	0.596003995036109	0.579583615354155	0	0.410508476057955	0	0	0	1.31427823985324	0	0.502281115527706	0	0	0.390267830033245	0	0.0144638489094368	0.616490384252261	0	0	6.17422195609858	9999	0.747545352171683	0.666467031193173	11.183087
ID51_1st	0.0686645131673498	0.0752514133111834	0.00690214602558829	0	0.250097084387817	0	0.180171080569009	0	0	0.0113584461862907	0.313048613043274	0	0	0	0	0.162112620420046	0.00436665524460826	0.0760173313888738	0.301398353256446	0	0	3.62236374299951	9999	0.70063173400253	0.746467796293429	5.071752
ID51_2nd	0.0250379181728985	0.0120826947473765	0.0198859314136465	0	0.0762794148502759	0	0.0389588709909044	0.01018447220786	0	0.0273641381739454	0.0954492780443196	0	0	0	0	0	0	0.0384844609823048	0.117180241443763	0	0	2.30531557897271	9999	0.746669577142151	0.734785232797463	2.766223
ID52_1st	0.0571510855266742	0.10612923644329	0.00537949219404968	0.244629462054468	0.206314484682918	0.0790252626265524	0.0609242544636733	0.037122130879627	0	0	0.193143029988176	0	0	0	0	0.0292252033088648	0	0.0914375581634163	0.482860859081658	0	0	4.57966094058663	9999	0.675583660789967	0.786486640353118	6.173003
ID53_1st	0.0426961816160838	0.0346939318551577	0.032300871833939	0	0.163886666510811	0	0.183136553217027	0	0	0	0.373251356962853	0	0.391512159755848	0	0	0.133922957533232	0	0.0501027430633068	0.21228110156224	0	0	3.4606664760895	9999	0.660027217029947	0.790854871956658	5.078451
ID53_2nd	0.0797766174684612	0.0655195019196438	0.102169468908408	0.118564328814084	0.200650000936371	0.0253708374265992	0.091085313263803	0	0	0	0.324289154559903	0	0.474977514471638	0	0	0.223500135340297	0	0.00569765127847217	0.532226226690645	0	0.077195256686548	3.80567599223513	9999	0.368003491229771	1.04077535815356	6.126698
ID53_3rd	0.134114787485515	0.169562238430535	0.0442116457473215	0.844749085573338	0	0.277267676877968	0.39044189476897	0.0927891057744137	0	0	0.538968297425276	0.111946341087681	0.0338785088419059	0	0	0.378403156950377	0.0427545797282978	0.0484182922550069	0.412610945505538	0	0.114151947443177	4.69497149610468	9999	0.659997326366204	0.758066470682429	8.32924
ID54_1st	0.395425427373564	0.169345288543291	0.0234895612329157	0.966632619883756	0	0.400761777959553	0.374224385818214	0	0	0	0.751177325391738	0	0.326253857387606	0	0	0.759351529424299	0	0.163668213472967	0.263165047037887	0	0	4.70570896647421	9999	0.708961388522968	0.707002836639908	9.299204
ID54_2nd	0.353107051522725	0.169567247252957	0	1.90881120006235	0.214104608327931	0	0.576681110073797	0.0251938998520172	0	0	0.920825025887603	0	0.825375240863607	0	0	0.241997874903303	0	0.0389174966416982	0.460897685111392	0	0.194389237385491	3.47835632211512	9999	0.689634096875045	0.73098707509343	9.408224
ID54_3rd	0.433559798810452	0.0606275329323453	0	1.54925321343954	0	1.09207339424391	0.290293352799065	0.0908904089122295	0	0	0.778378409999919	0	0.411533565186409	0	0	0.203662217448046	0	0.000721605863977278	0.33853512619838	0	0.0540754686307546	3.06775290553497	9999	0.641629079111214	0.769125093293751	8.371357
ID55_1st	0.0460140899243913	0.10027229281198	0.000415848836903938	0	0.0563729056140907	0	0.195527284364206	0.0159351709376614	0	0.0187873543921222	0.252266303827857	0	0	0	0	0.0506349536352212	0	0.0842713290216639	0.234662436070272	0	0	3.72349003056363	9999	0.756980383927204	0.695885168453885	4.77865
ID56_2nd	0.068262573344252	0.0358956876173168	0.0714234127864754	0.421140676892066	0.158709056653139	0.152854014559604	0.557678635191835	0.127544929257477	0	0	0.34982540073694	0.0997364088906281	0.633009527181553	0	0	0.466491016492533	0	0	0.340917649589375	0	0	4.4801410108068	9999	0.758408306895835	0.653443584955131	7.96363
ID56_3rd	0	0.0721098433946916	0.0327335207635091	0.464535983875415	0.26501911557853	0.706307105778562	0.265055261654588	0	0	0	0.544496693646565	0	0.673036512745277	0	0	0.110729930692731	0	0.0278216349889349	0.155288160933257	0	0	4.15372023594794	9999	0.688582456203102	0.73086132374978	7.470854
ID57_1st	0.0217442619618835	0.000588451342962966	0.00894107804109633	0	0.0984128599740703	0	0.0205959334742311	0	0	0.0148725409949967	0.127944175061453	0	0.231829288925662	0	0	0.0605211006438722	0	0.0277317798872299	0.0850407743774234	0	0	1.48517275531512	9999	0.724730836027027	0.716925637003395	2.183395
ID58_1st	0.124565250232636	0.234107822813406	0.000923771633781987	0.0331027672321764	0.824921630470664	0.749444703541653	0.457069724777672	0	0	0	0.940494757183689	0	0.20486450164541	0	0	0.332545329934831	0	0.159576738000629	0.807101042173511	0	0.268366363396	6.39853159696394	9999	0.731235091079736	0.683839887349666	11.535616
ID59_1st	0.0410769783812843	0.0532311413894052	0.0277943399233276	0.0042787315318383	0.167248303676842	0	0.0574073686968818	0.000981398434783182	0	0.0102091274311126	0.239780020505616	0	0.361501092707989	0	0	0.138950632917599	0	0.0518995163687499	0.206946347414747	0	0	2.20379300061982	9999	0.660872915950211	0.772999952661723	3.565098
ID59_2nd	0.0691394583025925	0.0026824710038936	0.00709773146719683	0	0.187421836590014	0	0.0730547956559427	0	0	0.018080425326414	0.240392686306651	0	0.188294059107056	0	0	0.106465580371613	0	0.0431943244234703	0.205516416732116	0	0	1.94589321471304	9999	0.585720812378747	0.850192183581895	3.087233
ID59_3rd	0.0731983033456293	0.104667470461717	0.0057486989854804	0.154945233562161	0.146296278364853	0.196904485118799	0.198319203358888	0.0302412479789093	0	0	0.671451925968644	0	0.658404742966164	0	0	0.216552269576075	0	0.099338306595051	0.00758110074907781	0	0	3.95167973296855	9999	0.68579193044913	0.743838008979743	6.515329
ID60_1st	0.0568065080515777	0	0.0545967665775343	0.0797323887693809	0.108414233741074	0	0.101714041945104	0.0517237521645677	0	0	0.317810813195313	0	0.428279170233152	0	0	0.0607602579958266	0.00269063098926868	0.0702214516922028	0.234681646499031	0	0	3.35560733814597	9999	0.783775230742924	0.63596521537818	4.923039
ID60_2nd	0.0908676275550648	0	0.0583711547293236	0.00119382414373839	0.16970410912845	0	0.135193538847642	0	0	0	0.319920068293266	0	0.276207136112183	0	0	0	0.00386318280429465	0.0688122003323907	0.36488207020247	0	0	3.19251008785118	9999	0.770459664076439	0.652315607326914	4.681525
ID61_2nd	0.288423754742752	0.486741321604179	0	0.570407553681434	0.915822974582674	1.37541292015772	0.316958952753934	0	0	0	0.611645215678764	0	0	0	0	0.132570944139584	0	0.00211929616642579	0.169476501174772	0	0.0894755165862257	6.69544704873154	9999	0.745561065644618	0.668914875720092	11.654502
ID62_1st	0.147649222269473	0.0182632610308771	0.0121208978812096	0.461138767017341	0.0706438281967766	0	0.242263177946088	0.175123766121739	0	0	0.625024415677742	0	0.796558979491477	0	0	0.40209610449419	0	0	0.407129716772602	0	0.00637836253322894	4.04873850056726	9999	0.624406623393274	0.794345446486115	7.413129
ID62_2nd	0.304313338026098	0.102101671530095	0	1.92458719677655	0.126700492521869	0.10819682679828	0.016787335588523	0	0	0	0.928759480472268	0	1.31886313739866	0	0	0.61753410094058	0.0400834588954748	0	0	0.138711356366694	0.535590250075608	3.89368335460929	9999	0.706188416715924	0.712685362238859	10.055912
ID62_3rd	0.217949199210559	0	0.037926136564224	1.03393789711775	0	0.316971936533942	0.0883870824207297	0.223404047522907	0	0	0.483912536960545	0	0.166251283935231	0	0	0.416391723187764	0.0404839624543496	0.0188731728914044	0.471121303048449	0	0.272463894304322	5.37983282384782	9999	0.720532860402882	0.698587478095154	9.167907
ID63_1st	0	0.321529153301396	0.00473071817288518	0.112479387891252	0.120568781460752	0.464391919681421	0.435680292808223	0	0	0	0.674019190402785	0	0	0	0	0.380376444678491	0.0200829514968072	0.0222187521388627	0.249782768641729	0	0	6.6071866393254	9999	0.746449852556133	0.685436008380254	9.413047
ID63_2nd	0.223990804855142	0.0840592470951445	0.0710814960153871	0.589618591835626	0.275386381589923	0.542077540931231	0.110851819534629	0	0	0	0.385249119546386	0	0	0	0.0187187351048742	0.462078124141403	0.0538767291766615	0	0.289605837113301	0	0	6.63509057306029	9999	0.730693462425763	0.700932551083791	9.741685
ID64_1st	0.144583627208067	0.130332581949046	0	0.164012355222695	0.167363273877267	0.363017346380586	0.332691604282644	0.00616121879698884	0	0	0.643292604017719	0	1.44428184650346	0	0	0.231920541833672	0	0	0.101813811617929	0	0.0455617865843358	4.09282440172559	9999	0.590267130365414	0.82643207199964	7.867857
ID65_1st	0.253488651040765	0.407938549022566	0	1.68003102469302	0.466319166533955	0	0.410716351037361	0	0	0	1.24827954526351	0	0.414215782352067	0	0	0.450472574993569	0	0	0.236523606835352	0	0.790065814729186	3.75855693349865	9999	0.608916441204803	0.79380815443394	10.116608
ID66_1st	0.0229008326307995	0.00295473656874581	0.0128024202378673	0	0.115546847125163	0	0.0337784096404119	0	0	0.0605093609869644	0.140668351042404	0	0	0	0	0	0	0.0347338508364693	0.111761839665148	0	0	2.34034535126603	9999	0.743325598553395	0.730893896688921	2.876002
ID66_2nd	0	0.169178579337327	0.00545362285862883	0.302143685343483	0.533906283925482	0.247259768817859	0.117559572444109	0.00985163153615376	0	0	1.05823949100156	0	0.398999688156439	0	0	0.15451799803981	0	0	0.381132171842855	0	0.120220187056322	4.28801431963997	9999	0.685242502514837	0.733668820381733	7.786477
ID67_1st	0.054710512712689	0.00369775674197511	0.0101983782046141	0	0.153842873791949	0	0.0290908643432705	0.0428556008262231	0	0.0206371616058286	0.121648860608602	0	0	0	0	0.0792274766490067	0.00220652449994179	0.0436673913695108	0.0138789935646055	0	0	2.13655960508178	9999	0.621394058011235	0.871785074030501	2.712222
ID68_1st	0.0385955055034012	0	0.0135181284460809	0	0.0466157819412759	0	0.0322014113263936	0	0	0.0158720017454114	0.104180534311255	0	0	0	0	0	0.00760389106198889	0.0391637542669103	0.117574065069929	0	0	2.06657292632735	9999	0.761635194837575	0.713196447695027	2.481898
ID69_1st	0.171981724462976	0.0787052881512963	0.0130818967837256	0.597904556968147	0.308948987614654	0	0.391758383218907	0.256449070832662	0	0	0.744267147628613	0	0	0	0	0.478120685075276	0.0340145109232046	0.114802760351381	0.530913540952437	0	0	5.06889744703672	9999	0.739766769475489	0.675397251015381	8.789846
ID69_2nd	0	0.0652403638446261	0	0.938754800905421	0.240948365674064	0.17741784733413	0.53378349037821	0.0419214748611581	0	0	1.36008101514836	0	1.11904329190345	0	0	0.211650484067556	0	0	0.350045851022926	0	0	4.5638010148601	9999	0.712847241553768	0.702577383114147	9.602688
ID70_1st	0.0275681456719404	0.0213197049231285	0.012852129419571	0	0.0402502934008561	0	0.0382223579690632	0	0	0.015180232888746	0.116071975033137	0	0	0	0	0	0.0011292323086885	0.0269055028702796	0.0933488596742105	0	0	1.75421356584038	9999	0.740885001133872	0.735281879258858	2.147062
ID70_2nd	0.0921872168391701	0.0537508056915525	0.0385427459125895	0	0.187561724362568	0	0	0	0	0.00303017912936059	0.275071978254024	0	0.52776258661158	0	0	0.210913269784866	0	0.0671791793430224	0	0.219617340467756	0	3.15538897360351	9999	0.712655212063815	0.7251596098193	4.831006
ID71_1st	0	0.173331863107334	0.0135887225357231	0.371992555191146	0.234923496832251	0	0.47496292153144	0	0	0	1.14458427022302	0	1.95957470834905	0	0	0.208961942154011	0	0.0309044390726064	0.0916562961121071	0	0	3.88509878489131	9999	0.714212647765539	0.700640014250558	8.58958
ID71_2nd	0.133014845720346	0	0.0551913979527285	0.07270303929208	0.107597891837556	0	0.199650437333406	0.0349241052134599	0	0.022171500078971	0.392125844268545	0	0.0544819300394396	0	0	0	0.0372590786028416	0.0951154472555722	0.408539838550516	0	0	4.46183564385454	9999	0.759986452035323	0.676944853328195	6.074611
ID72_1st	0	0.130033762852955	0	0	0.151936062021841	0	0.0548803164058989	0	0	0.0450740547983386	0.170350295669821	0	0.107455791404885	0	0	0	0.000297764659072954	0.0103400704917679	0.159422412805853	0	0	2.40723146888957	9999	0.711620170673059	0.747155156050121	3.237022
ID72_2nd	0.216560361597804	0	0	0.00497382042577478	0.100786679619109	0.279737377833668	0.233641697228057	0	0	0	0.52296590695348	0	1.11811389037354	0	0	0.0129684845216621	0	0.00259801053909265	0.240646387173402	0	0.0418710180223095	4.6600463657121	9999	0.625076870935785	0.818754655633642	7.43491
ID8_1st	0.221593689800635	0	0	0.0196667513111117	0.224035977109862	0.840861331349784	0.280157047911608	0	0	0	0.69488895706819	0	0.64006019592427	0	0	0.0028191229228676	0	0	0.264804869968635	0	0	5.69485705663303	9999	0.813528336216544	0.58638462224195	8.883745
ID8_2nd	0.149605215186497	0	0.020909366806058	0	0.151381894642272	0.0443858728590719	0.0911134784594055	0.0567024953499323	0	0.0605036668920279	0.221413197624406	0	0.0632787332810345	0	0	0	0.0132208339093044	0.084948162210798	0.261961021876354	0	0	3.98840506090284	9999	0.796131671662198	0.635385643262724	5.207829
