Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
BNT_Naive_1_Day35,0.0271942336041781,2.57935140869009,0,3.49704826519442,3.33538771700412,0.439148408214156,0.697936630338092,0,1.38234907690583,0,2.49978086554113,1.3839593170833,2.1402647395075,0,0,1.97645348262355,0.438796663402981,0,1.65314321381815,0,0,36.602905282255,0,0.797478500884774,0.605414249694795,58.6537193041825
BNT_Naive_1_Day41,1.58205551963195,0.857960170597615,0,2.00201579727792,6.4521472264347,0.0912215294763593,1.67113562577161,0,0.580937931601214,0.439666126347115,1.95403179891883,0.053321646326328,0.612284111001586,0,0.0784760048035895,2.50880645402137,0.287055277389915,0,2.51458950061777,0,0,37.3102408444209,0,0.770500708945971,0.639084967936745,58.9959455646388
BNT_Naive_2_Day0,2.95859409660437,0.530775441672656,0,3.56053799372539,1.40764229239812,2.86170747120527,2.93064931265325,0.397246950130583,0,2.38773578144109,2.8468899638245,0,3.11504602185342,0,0,0.621584308138584,0,0.118363865525514,1.87213468687415,0,1.38804444521372,22.5903032128459,0,0.759251736287608,0.663112850020386,49.5872558441065
BNT_Naive_2_Day10,3.48835335637047,0.72222756898475,0,4.02062807175138,4.24637065387245,8.14329938862178,1.2115791812254,0,0,1.33725259924637,2.61040226665722,0,3.68454037743587,0,0,0.356612905016685,0,0.185026106960086,1.18924121473459,0,0.625084733219211,22.3472535644969,0,0.720906116793903,0.702359964047478,54.1678719885931
BNT_Naive_2_Day34,3.53712970796727,0,0,4.14748264307975,3.42366800525654,0.349678601281866,1.56877357267593,0.434012174125519,0,0.730117233908266,4.83132706681925,0,6.34674244787363,0,0,0.781687307557655,0,0,2.15823721039518,0,0,31.0124717476903,0,0.732097724045722,0.682446586063899,59.3213277186312
BNT_Naive_2_Day35,3.01751640665635,0.376917011745104,0,3.14017168572537,0.703145322174602,1.46254055153013,2.32406643951211,0.35410554394469,0.134914168545465,0.810611049180229,5.61941937050283,0,6.63616284596516,0,0,0,0,0.140120183903417,2.55283464192585,0,0,40.2490097083465,0,0.778185297219082,0.629685199168854,67.5215349296578
BNT_Naive_2_Day41,3.31763293844995,0.177880096857272,0,3.80038668774182,5.59043484916085,3.75974257241104,1.63236813553087,0,0,0.905995702268372,5.42223859422501,0,6.66807116843532,0,0,0.930310707135648,0,0,0.920735494895591,0,0,32.5745579540289,0,0.719403207845901,0.696011119050684,65.7003549011407
BNT_Naive_3_Day0,0.277710436199071,1.82145918713955,0,0.319817444672775,5.21840349149648,1.3504050013027,0.616701371956386,0.166786351266059,0,1.73790370061794,2.01216336516124,0,5.50701180176525,0,0,0.798705323589858,0,0,2.22251000479541,0,0,33.7802338603415,0,0.752535754878376,0.660554017710823,55.8298113403042
BNT_Naive_3_Day10,0.400172615728976,0.975845094543986,0,0.925422059705206,5.97474021133157,10.5827052948405,1.01784155042398,0,0,0,4.44483762995261,0,0,0,0,0.421074892408076,0,0,0,0,0,46.7327066795822,0,0.776204456824929,0.633495024719815,71.4753460285171
BNT_Naive_3_Day34,0,1.29624303914653,0.221084996809561,0.106806469887108,6.1267959356543,0.932471752726421,1.56453667526836,0.12705516386044,0.226067380175055,0,4.92616334959013,0,4.67664966047124,0,0,0.29126531200539,0,0,1.36935370345016,0,0,36.925630583769,0,0.801417539168793,0.599700133157768,58.7901240228137
